# SNAP pixel extraction export table
#
# Window size: 1
# Created on:	2021-04-23 02:24:19

# Wavelength:	 	 	 	 	 	 	 	 	0.0	443.0	490.0	560.0	665.0	705.0	740.0	783.0	842.0	865.0	945.0	1610.0	2190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ProdID	CoordID	Name	Latitude	Longitude	PixelX	PixelY	Date(yyyy-MM-dd)	Time(HH_mm_ss)	NDVI	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	quality_aot	quality_wvp	quality_cloud_confidence	quality_snow_confidence	quality_scene_classification	view_zenith_mean	view_azimuth_mean	sun_zenith	sun_azimuth	view_zenith_B1	view_azimuth_B1	view_zenith_B2	view_azimuth_B2	view_zenith_B3	view_azimuth_B3	view_zenith_B4	view_azimuth_B4	view_zenith_B5	view_azimuth_B5	view_zenith_B6	view_azimuth_B6	view_zenith_B7	view_azimuth_B7	view_zenith_B8	view_azimuth_B8	view_zenith_B8A	view_azimuth_B8A	view_zenith_B9	view_azimuth_B9	view_zenith_B10	view_azimuth_B10	view_zenith_B11	view_azimuth_B11	view_zenith_B12	view_azimuth_B12	scl_nodata	scl_saturated_defective	scl_dark_feature_shadow	scl_cloud_shadow	scl_vegetation	scl_not_vegetated	scl_water	scl_unclassified	scl_cloud_medium_proba	scl_cloud_high_proba	scl_thin_cirrus	scl_snow_ice
0	11	pin_323	6.078501	-73.557764	1578.500	1352.500	2016-01-10	15:26:32	0.6605930924415588	0.020800000056624413	0.03150000050663948	0.05469999834895134	0.04749999940395355	0.08070000261068344	0.19609999656677246	0.2337999939918518	0.23240000009536743	0.2524999976158142	0.25459998846054077	0.14659999310970306	0.07490000128746033	0.07699999958276749	1.7000000476837158	0	0	4	7.334144115447998	293.73638916015625	35.75749969482422	142.41700744628906	7.438159942626953	297.6600036621094	7.216440200805664	287.97900390625	7.248290061950684	290.21099853515625	7.28734016418457		7.312220096588135	293.3500061035156	7.340149879455566	294.4519958496094	7.37060022354126	295.5400085449219	7.2309699058532715	289.0950012207031	7.403969764709473	296.6289978027344	7.477670192718506	298.7560119628906	7.273349761962891	291.58599853515625		294.2359924316406	7.410260200500488	296.8240051269531	0	0	0	0	1	0	0	0	0	0	0	0
0	12	pin_99	6.059606	-73.526196	1928.500	1560.500	2016-01-10	15:26:32	0.7174482941627502	0.019700000062584877	0.030799999833106995	0.0608999989926815	0.048500001430511475	0.09740000218153	0.23229999840259552	0.2644999921321869	0.2948000133037567	0.31209999322891235	0.31520000100135803	0.2223999947309494	0.11779999732971191	0.07699999958276749	1.5679999589920044	0	0	4	7.807243347167969	293.1734619140625	35.69269943237305	142.43600463867188	7.9060797691345215	296.8710021972656	7.695340156555176	287.760986328125	7.725669860839844	289.85198974609375	7.762879848480225	291.7770080566406	7.786530017852783	292.8080139160156	7.812960147857666	293.8429870605469	7.841800212860107	294.86700439453125	7.709199905395508	288.8059997558594	7.873479843139648	295.89599609375	7.943510055541992	297.9070129394531	7.74970006942749	291.1470031738281	7.807559967041016	293.6400146484375	7.879449844360352	296.0799865722656	0	0	0	0	1	0	0	0	0	0	0	0
0	13	pin_638	5.990306	-73.450599	2767.500	2324.500	2016-01-10	15:26:32	0.46884575486183167	0.025599999353289604	0.03920000046491623	0.06549999862909317	0.07800000160932541	0.11320000141859055	0.18310000002384186	0.21529999375343323	0.21570000052452087	0.2533000111579895	0.2558000087738037	0.26330000162124634	0.17020000517368317	0.07699999958276749	1.2879999876022339	0	0	4	8.616827964782715	275.19000244140625	35.600799560546875	142.50799560546875	8.687350273132324	271.8080139160156	8.543519973754883	280.10699462890625	8.560259819030762	278.218994140625	8.583769798278809	276.4880065917969	8.59982967376709	275.5480041503906	8.617950439453125	274.62298583984375	8.6385498046875	273.69000244140625	8.55072021484375	279.16400146484375	8.661009788513184	272.7770080566406	8.7150297164917	270.8810119628906	8.576950073242188	276.9309997558594	8.616009712219238	274.71600341796875	8.667810440063477	272.51800537109375	0	0	0	0	1	0	0	0	0	0	0	0
0	14	pin_514	5.952542	-73.564058	1512.500	2745.500	2016-01-10	15:26:32	0.745148777961731	0.014600000344216824	0.023000000044703484	0.05290000140666962	0.039400000125169754	0.07819999754428864	0.20720000565052032	0.2513999938964844	0.26980000734329224	0.2797999978065491	0.29019999504089355	0.14640000462532043	0.066600002348423	0.07699999958276749	1.2619999647140503	0	0	4	7.5903472900390625	293.42828369140625	35.64469909667969	142.31199645996094	7.6915202140808105	297.2239990234375	7.475800037384033	287.864990234375	7.506830215454102	290.01800537109375	7.544849872589111	291.9930114746094	7.569109916687012	293.0539855957031	7.596240043640137	294.1189880371094	7.62578010559082	295.1709899902344	7.489980220794678		7.6581501960754395	296.2239990234375	7.729939937591553	298.2879943847656	7.531330108642578	291.34600830078125	7.590710163116455	293.9110107421875	7.664259910583496	296.4129943847656	0	0	0	0	1	0	0	0	0	0	0	0
0	15	pin_252	5.977679	-73.633365	744.500	2469.500	2016-01-10	15:26:32	0.766900897026062	0.01640000008046627	0.025299999862909317	0.05860000103712082	0.04809999838471413	0.1145000010728836	0.2784000039100647	0.335999995470047	0.3646000027656555	0.38339999318122864	0.35690000653266907	0.2087000012397766	0.10180000215768814	0.07699999958276749	1.1990000009536743	0	0	4	7.119208812713623	294.0225524902344	35.70949935913086	142.29400634765625	7.226049900054932	298.0580139160156	6.998509883880615	288.0979919433594	7.031070232391357	290.3940124511719	7.071169853210449	292.50201416015625	7.096700191497803	293.62799072265625	7.125279903411865	294.7590026855469	7.156529903411865	295.87799072265625	7.013339996337891	289.2449951171875	7.190820217132568	296.99798583984375	7.2665300369262695	299.1820068359375	7.056950092315674	291.8139953613281	7.119460105895996	294.5379943847656	7.197299957275391	297.1990051269531	0	0	0	0	1	0	0	0	0	0	0	0
0	16	pin_150	6.097393	-73.488419	2345.500	1141.500	2016-01-10	15:26:32	0.25783371925354004	0.05180000141263008	0.07599999755620956	0.10859999805688858	0.15039999783039093	0.1753000020980835	0.20880000293254852	0.2337999939918518	0.2549000084400177	0.2728999853134155	0.26649999618530273	0.4036000072956085	0.26499998569488525	0.07699999958276749	1.690999984741211	0	0	5	8.05461597442627	274.5093078613281	35.70320129394531	142.5240020751953	8.131500244140625	270.9010009765625	7.974070072174072	279.7640075683594	7.992790222167969	277.7430114746094	8.018710136413574	275.8919982910156	8.036290168762207	274.8890075683594	8.056050300598145	273.9020080566406	8.078479766845703	272.9079895019531	7.982190132141113	278.7539978027344	8.102910041809082	271.9330139160156	8.161459922790527	269.9150085449219	8.011289596557617	276.3630065917969	8.053959846496582	274.0010070800781	8.110300064086914	271.656005859375	0	0	0	0	0	1	0	0	0	0	0	0
0	17	pin_784	6.021826	-73.501005	2208.500	1977.500	2016-01-10	15:26:32	0.7240012884140015	0.012400000356137753	0.022700000554323196	0.05119999870657921	0.04179999977350235	0.07559999823570251	0.20260000228881836	0.2533999979496002	0.26109999418258667	0.2793000042438507	0.2757999897003174	0.14149999618530273	0.0640999972820282	0.07699999958276749	1.4329999685287476	0	0	4	8.142934799194336	274.62530517578125	35.66559982299805	142.48899841308594	8.218770027160645	271.0539855957031	8.063639640808105	279.8219909667969	8.082010269165039	277.82501220703125	8.1074800491333	275.9949951171875	8.124839782714844	275.0010070800781	8.144319534301758	274.02398681640625	8.166410446166992	273.0409851074219	8.071599960327148	278.822998046875	8.190489768981934	272.0780029296875	8.248339653015137	270.0780029296875	8.100210189819336	276.4620056152344	8.14225959777832	274.12200927734375	8.197779655456543	271.8039855957031	0	0	0	0	1	0	0	0	0	0	0	0
0	18	pin_583	5.971433	-73.526252	1930.500	2535.500	2016-01-10	15:26:32	0.8843882083892822	9.999999747378752E-5	0.0019000000320374966	0.021199999377131462	0.013700000010430813	0.05000000074505806	0.1712999939918518	0.21930000185966492	0.2232999950647354	0.23569999635219574	0.2549000084400177	0.10199999809265137	0.041999999433755875	0.07699999958276749	0.9779999852180481	0	0	4	7.843508243560791	274.2421875	35.65510177612305	142.4010009765625	7.92287015914917		7.760190010070801	279.63299560546875	7.779669761657715	277.5580139160156	7.806459903717041	275.6600036621094	7.824659824371338	274.6300048828125	7.845089912414551	273.61700439453125	7.868189811706543	272.5979919433594	7.768660068511963	278.59600830078125	7.893320083618164	271.60101318359375	7.953740119934082	269.5329895019531	7.798890113830566	276.14300537109375	7.842929840087891	273.7179870605469	7.90093994140625	271.3179931640625	0	0	0	0	1	0	0	0	0	0	0	0
0	19	pin_696	5.996623	-73.614438	953.500	2259.500	2016-01-10	15:26:32	0.8480786681175232	0.0044999998062849045	0.01549999974668026	0.04190000146627426	0.025499999523162842	0.07959999889135361	0.2328999936580658	0.2800999879837036	0.3102000057697296	0.3034999966621399	0.3158000111579895	0.12049999833106995	0.052299998700618744	0.07699999958276749	1.2710000276565552	0	0	4	7.119208812713623	294.0225524902344	35.70949935913086	142.29400634765625	7.226049900054932	298.0580139160156	6.998509883880615	288.0979919433594	7.031070232391357	290.3940124511719	7.071169853210449	292.50201416015625	7.096700191497803	293.62799072265625	7.125279903411865	294.7590026855469	7.156529903411865	295.87799072265625	7.013339996337891	289.2449951171875	7.190820217132568	296.99798583984375	7.2665300369262695	299.1820068359375	7.056950092315674	291.8139953613281	7.119460105895996	294.5379943847656	7.197299957275391	297.1990051269531	0	0	0	0	1	0	0	0	0	0	0	0
0	20	pin_316	6.065930	-73.557708	1579.500	1491.500	2016-01-10	15:26:32	0.8382487297058105	0.012000000104308128	0.015599999576807022	0.03440000116825104	0.026599999517202377	0.06239999830722809	0.2125999927520752	0.26249998807907104	0.30230000615119934	0.289000004529953	0.2849000096321106	0.15449999272823334	0.07010000199079514	0.07699999958276749	1.6319999694824219	0	0	4	7.334144115447998	293.73638916015625	35.75749969482422	142.41700744628906	7.438159942626953	297.6600036621094	7.216440200805664	287.97900390625	7.248290061950684	290.21099853515625	7.28734016418457		7.312220096588135	293.3500061035156	7.340149879455566	294.4519958496094	7.37060022354126	295.5400085449219	7.2309699058532715	289.0950012207031	7.403969764709473	296.6289978027344	7.477670192718506	298.7560119628906	7.273349761962891	291.58599853515625		294.2359924316406	7.410260200500488	296.8240051269531	0	0	0	0	1	0	0	0	0	0	0	0
